Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2019-02-26 14:00:00,0.787,1.500,5.185,3.464,99.43,29.000
2019-02-26 14:30:00,0.888,1.590,4.035,3.687,99.43,29.000
2019-02-26 15:00:00,0.793,1.310,3.476,3.437,80.43,29.000
2019-02-26 15:30:00,0.782,1.290,3.323,3.483,97.43,28.950
2019-02-26 16:00:00,0.780,1.540,4.228,3.458,108.43,29.000
2019-02-26 16:30:00,0.825,1.310,3.890,3.393,91.43,28.900
2019-02-26 17:00:00,0.781,1.310,4.253,3.623,106.43,28.850
2019-02-26 17:30:00,0.776,1.410,3.967,3.493,91.43,28.850
2019-02-26 18:00:00,0.781,1.670,4.110,3.560,95.43,28.850
2019-02-26 18:30:00,0.755,1.460,3.934,3.484,94.43,28.850
2019-02-26 19:00:00,0.819,1.290,4.271,3.515,99.43,28.800
2019-02-26 19:30:00,0.863,1.560,4.386,3.515,82.43,28.800
2019-02-26 20:00:00,0.914,1.500,4.372,3.655,99.43,28.750
2019-02-26 20:30:00,0.977,1.750,4.584,3.762,95.43,28.750
2019-02-26 21:00:00,1.020,1.800,4.697,3.745,84.43,28.750
2019-02-26 21:30:00,1.024,1.960,4.805,3.773,90.43,28.750
2019-02-26 22:00:00,1.070,1.910,5.074,3.900,92.43,28.700
2019-02-26 22:30:00,1.029,1.910,5.368,3.706,88.43,28.700
2019-02-26 23:00:00,1.033,1.680,5.092,3.887,88.43,28.700
2019-02-26 23:30:00,0.951,1.600,5.935,3.758,85.43,28.600
2019-02-27 00:00:00,0.971,1.830,5.045,3.611,85.43,28.600
2019-02-27 00:30:00,0.944,1.730,4.714,3.672,97.43,28.600
2019-02-27 01:00:00,0.937,1.480,5.761,3.797,88.43,28.600
2019-02-27 01:30:00,0.824,1.350,5.770,3.550,85.43,28.650
2019-02-27 02:00:00,0.878,1.540,5.564,3.754,91.43,28.600
2019-02-27 02:30:00,0.903,1.770,5.554,3.760,92.43,28.600
2019-02-27 03:00:00,0.882,1.480,5.300,3.715,92.43,28.600
2019-02-27 03:30:00,0.854,1.550,4.724,3.811,91.43,28.600
2019-02-27 04:00:00,0.801,1.320,5.489,3.668,94.43,28.550
2019-02-27 04:30:00,0.826,1.500,5.506,3.589,90.43,28.550
2019-02-27 05:00:00,0.821,1.520,5.316,3.609,94.43,28.550
2019-02-27 05:30:00,0.849,1.340,3.106,3.558,88.43,28.550
2019-02-27 06:00:00,0.810,1.590,5.795,3.710,85.43,28.500
2019-02-27 06:30:00,0.786,1.500,5.782,3.552,90.43,28.550
2019-02-27 07:00:00,0.805,1.650,5.486,3.579,87.43,28.500
2019-02-27 07:30:00,0.770,1.520,4.591,3.607,87.43,28.500
2019-02-27 08:00:00,0.714,1.230,5.196,3.481,85.43,28.500
2019-02-27 08:30:00,0.677,1.140,4.932,3.531,78.43,28.550
2019-02-27 09:00:00,0.706,1.260,4.774,3.522,77.43,28.550
2019-02-27 09:30:00,0.646,1.330,5.073,3.429,77.43,28.550
2019-02-27 10:00:00,0.659,1.190,5.197,3.490,71.43,28.600
2019-02-27 10:30:00,0.686,1.110,5.183,3.493,71.43,28.650
2019-02-27 11:00:00,0.669,1.120,5.157,3.418,71.43,28.650
2019-02-27 11:30:00,0.727,1.200,4.813,3.437,71.43,28.650
2019-02-27 12:00:00,0.766,1.600,4.805,3.411,78.43,28.700
2019-02-27 12:30:00,0.855,1.440,4.695,3.598,78.43,28.700
2019-02-27 13:00:00,0.861,1.400,3.594,3.540,78.43,28.700
2019-02-27 13:30:00,0.862,1.380,3.666,3.519,92.43,28.750
2019-02-27 14:00:00,0.916,1.700,3.864,3.506,91.43,28.750
2019-02-27 14:30:00,0.928,1.490,4.929,3.651,92.43,28.850
2019-02-27 15:00:00,0.940,1.480,5.602,3.629,78.43,28.800
2019-02-27 15:30:00,0.944,1.670,4.492,3.623,81.43,28.800
2019-02-27 16:00:00,0.952,2.130,5.637,3.565,81.43,28.800
2019-02-27 16:30:00,1.037,1.680,5.033,3.654,87.43,28.800
2019-02-27 17:00:00,1.058,1.620,4.130,3.736,84.43,28.800
2019-02-27 17:30:00,1.032,1.540,4.518,3.673,92.43,28.750
2019-02-27 18:00:00,1.082,2.090,4.812,3.789,95.43,28.700
2019-02-27 18:30:00,1.101,1.780,4.915,3.916,99.43,28.700
2019-02-27 19:00:00,1.196,2.220,4.980,4.001,95.43,28.700
2019-02-27 19:30:00,1.277,2.400,5.783,4.026,98.43,28.700
2019-02-27 20:00:00,1.353,2.260,5.328,4.254,99.43,28.650
2019-02-27 20:30:00,1.238,2.140,5.682,4.023,99.43,28.650
2019-02-27 21:00:00,1.167,2.000,5.811,4.041,95.43,28.650
2019-02-27 21:30:00,1.128,2.090,4.824,3.880,91.43,28.650
2019-02-27 22:00:00,1.097,1.750,4.959,4.006,90.43,28.600
2019-02-27 22:30:00,1.000,1.650,5.509,4.068,95.43,28.600
2019-02-27 23:00:00,0.830,1.620,5.223,3.862,90.43,28.600
2019-02-27 23:30:00,0.746,1.250,5.493,3.507,82.43,28.550
2019-02-28 00:00:00,0.836,1.590,5.595,3.515,82.43,28.550
2019-02-28 00:30:00,0.837,1.300,4.816,3.626,88.43,28.550
2019-02-28 01:00:00,0.787,1.340,4.796,3.729,78.43,28.500
2019-02-28 01:30:00,0.721,1.360,4.916,3.569,80.43,28.500
2019-02-28 02:00:00,0.813,1.370,5.352,3.634,81.43,28.450
2019-02-28 02:30:00,0.800,1.380,5.173,3.544,80.43,28.450
2019-02-28 03:00:00,0.826,1.590,5.386,3.781,87.43,28.450
2019-02-28 03:30:00,0.814,1.430,5.472,3.505,90.43,28.550
2019-02-28 04:00:00,0.814,1.370,5.136,3.492,82.43,28.500
2019-02-28 04:30:00,0.848,1.510,5.519,3.685,88.43,28.450
2019-02-28 05:00:00,0.837,1.400,5.329,3.516,90.43,28.450
2019-02-28 05:30:00,0.851,1.970,5.481,3.755,91.43,28.400
2019-02-28 06:00:00,0.905,1.530,5.077,3.831,88.43,28.400
2019-02-28 06:30:00,0.902,1.660,5.053,3.875,97.43,28.400
2019-02-28 07:00:00,0.843,1.480,5.670,3.651,88.43,28.350
2019-02-28 07:30:00,0.872,1.400,5.463,3.787,88.43,28.350
2019-02-28 08:00:00,0.827,1.320,4.936,3.644,87.43,28.350
2019-02-28 08:30:00,0.804,1.520,4.479,3.574,85.43,28.350
2019-02-28 09:00:00,0.813,1.480,5.654,3.639,90.43,28.350
2019-02-28 09:30:00,0.769,1.180,5.500,3.544,90.43,28.400
2019-02-28 10:00:00,0.763,1.180,5.788,3.483,85.43,28.450
2019-02-28 10:30:00,0.815,1.550,5.477,3.545,75.43,28.450
2019-02-28 11:00:00,0.752,1.210,4.490,3.470,77.43,28.450
2019-02-28 11:30:00,0.674,1.120,4.222,3.390,84.43,28.500
2019-02-28 12:00:00,0.669,1.250,5.344,3.422,75.43,28.550
2019-02-28 12:30:00,0.685,1.150,5.178,3.296,84.43,28.600
2019-02-28 13:00:00,0.645,1.210,2.922,3.218,80.43,28.600
2019-02-28 13:30:00,0.724,1.160,5.082,3.409,77.43,28.650
2019-02-28 14:00:00,0.756,1.350,4.225,3.456,87.43,28.700
2019-02-28 14:30:00,0.841,1.490,5.037,3.502,90.43,28.650
2019-02-28 15:00:00,0.819,1.360,3.733,3.533,78.43,28.700
2019-02-28 15:30:00,0.818,1.650,5.012,3.486,87.43,28.750
2019-02-28 16:00:00,0.859,1.410,4.153,3.643,80.43,28.700
2019-02-28 16:30:00,0.819,1.450,5.064,3.484,98.43,28.700
2019-02-28 17:00:00,0.919,1.450,3.823,3.640,95.43,28.700
2019-02-28 17:30:00,0.884,1.620,3.867,3.465,92.43,28.700
2019-02-28 18:00:00,0.963,2.050,4.502,3.719,97.43,28.650
2019-02-28 18:30:00,0.998,1.780,3.901,3.658,99.43,28.600
2019-02-28 19:00:00,1.057,1.850,4.666,3.772,99.43,28.550
2019-02-28 19:30:00,1.138,1.980,4.488,3.831,99.43,28.550
2019-02-28 20:00:00,1.140,1.810,4.593,3.809,95.43,28.550
2019-02-28 20:30:00,1.116,2.630,4.600,3.979,98.43,28.550
2019-02-28 21:00:00,1.022,1.680,5.190,3.780,102.43,28.500
2019-02-28 21:30:00,1.116,1.800,4.299,3.923,95.43,28.500
2019-02-28 22:00:00,1.150,2.130,4.605,3.942,97.43,28.500
2019-02-28 22:30:00,1.090,1.810,4.600,3.833,98.43,28.500
2019-02-28 23:00:00,1.104,1.790,4.687,4.026,94.43,28.500
2019-02-28 23:30:00,1.096,1.920,4.128,3.957,105.43,28.500
