Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
5/24/2017 21:00,0.489,1,3.489,3.102,91.47,23.95
5/24/2017 21:30,0.526,0.86,3.516,3.406,68.47,23.95
5/24/2017 22:00,0.568,1.01,3.736,4.58,84.47,23.95
5/24/2017 22:30,0.589,1.05,3.613,4.546,84.47,23.95
5/24/2017 23:00,0.619,1.24,3.773,4.491,78.47,23.95
5/24/2017 23:30,0.588,1.19,3.58,4.511,78.47,23.95
5/25/2017 0:00,0.639,1.25,3.528,4.495,78.47,23.95
5/25/2017 0:30,0.602,1.06,3.64,5.059,90.47,23.95
5/25/2017 1:00,0.595,1.11,3.82,5.447,92.47,23.95
5/25/2017 1:30,0.65,1.07,3.773,5.242,95.47,23.9
5/25/2017 2:00,0.658,1.09,3.791,5.461,94.47,23.95
5/25/2017 2:30,0.719,1.14,3.961,4.829,91.47,23.9
5/25/2017 3:00,0.663,1.19,3.837,5.193,92.47,23.9
5/25/2017 3:30,0.591,1.11,3.552,5.178,88.47,23.9
5/25/2017 4:00,0.593,1.02,3.692,5.48,88.47,23.85
5/25/2017 4:30,0.595,0.94,3.755,4.297,82.47,23.8
5/25/2017 5:00,0.542,1.1,3.528,4.613,87.47,23.8
5/25/2017 5:30,0.52,0.85,3.445,4.924,87.47,23.8
5/25/2017 6:00,0.516,0.92,3.584,5.36,80.47,23.8
5/25/2017 6:30,0.495,0.81,3.55,5.34,87.47,23.75
5/25/2017 7:00,0.49,0.83,3.332,5.074,82.47,23.75
5/25/2017 7:30,0.464,0.71,3.361,4.837,80.47,23.75
5/25/2017 8:00,0.463,0.8,3.299,5.324,85.47,23.75
5/25/2017 8:30,0.465,0.94,3.245,4.044,84.47,23.75
5/25/2017 9:00,0.444,0.75,3.185,5.299,81.47,23.75
5/25/2017 9:30,0.449,0.76,3.309,4.4,85.47,23.8
5/25/2017 10:00,0.454,0.74,3.275,6.963,87.47,23.85
5/25/2017 10:30,0.457,0.83,3.135,4.81,47.47,23.95
5/25/2017 11:00,0.435,0.8,3.157,5.475,85.47,24
5/25/2017 11:30,0.429,0.68,3.315,4.612,78.47,24.05
5/25/2017 12:00,0.406,0.69,3.26,6.782,63.47,24.05
5/25/2017 12:30,0.408,0.72,3.562,5.637,73.47,24.15
5/25/2017 13:00,0.391,0.73,3.558,4.35,81.47,24.2
5/25/2017 13:30,0.422,0.8,3.316,7.007,45.47,24.3
5/25/2017 14:00,0.468,0.93,3.301,4.361,73.47,24.25
5/25/2017 14:30,0.538,0.88,3.514,4.306,82.47,24.2
5/25/2017 15:00,0.578,0.95,3.49,4.215,91.47,24.25
5/25/2017 15:30,0.567,1.04,3.491,4.59,84.47,24.2
5/25/2017 16:00,0.547,0.88,3.495,4.301,88.47,24.2
5/25/2017 16:30,0.601,1.09,3.366,4.709,90.47,24.15
5/25/2017 17:00,0.519,1.11,3.271,4.596,94.47,24.1
5/25/2017 17:30,0.506,0.98,3.278,4.206,88.47,24.1
5/25/2017 18:00,0.521,0.89,3.251,4.577,92.47,24.1
5/25/2017 18:30,0.488,0.92,3.13,4.589,92.47,24.05
5/25/2017 19:00,0.503,0.97,3.109,4.461,80.47,24.05
5/25/2017 19:30,0.544,1.04,3.191,4.811,82.47,24.05
5/25/2017 20:00,0.557,0.9,3.16,3.007,90.47,24.05
5/25/2017 20:30,0.548,1.07,3.212,3.472,97.47,24.05
5/25/2017 21:00,0.55,0.89,3.323,3.816,92.47,24.05
5/25/2017 21:30,0.555,0.98,3.312,3.544,98.47,24
5/25/2017 22:00,0.562,0.9,3.502,3.828,87.47,24.05
5/25/2017 22:30,0.547,0.92,3.529,4.801,85.47,24.05
5/25/2017 23:00,0.539,0.89,3.689,3.676,84.47,24
5/25/2017 23:30,0.541,0.92,3.695,4.564,85.47,23.95
5/26/2017 0:00,0.554,1.1,3.718,4.609,81.47,24
5/26/2017 0:30,0.532,0.86,3.705,4.703,82.47,23.95
5/26/2017 1:00,0.571,1.01,3.763,4.597,80.47,23.95
5/26/2017 1:30,0.574,1.03,3.77,4.497,75.47,23.85
5/26/2017 2:00,0.565,0.88,3.942,4.594,78.47,23.85
5/26/2017 2:30,0.582,1.04,3.907,4.469,80.47,23.85
5/26/2017 3:00,0.566,1.07,4,4.608,80.47,23.75
5/26/2017 3:30,0.52,1.04,3.995,4.944,78.47,23.75
5/26/2017 4:00,0.517,0.87,3.917,4.508,90.47,23.75
5/26/2017 4:30,0.503,0.87,3.887,4.703,85.47,23.75
5/26/2017 5:00,0.49,0.95,3.883,4.181,88.47,23.7
5/26/2017 5:30,0.483,0.82,3.854,4.459,81.47,23.75
5/26/2017 6:00,0.459,0.75,3.744,4.149,78.47,23.75
5/26/2017 6:30,0.459,0.73,3.762,4.66,77.47,23.75
5/26/2017 7:00,0.471,0.79,3.727,4.209,81.47,23.7
5/26/2017 7:30,0.458,0.79,3.806,3.869,78.47,23.7
5/26/2017 8:00,0.458,0.82,3.77,4.484,73.47,23.75
5/26/2017 8:30,0.47,0.84,3.633,4.236,81.47,23.75
5/26/2017 9:00,0.439,0.82,3.582,4.182,75.47,23.8
5/26/2017 9:30,0.443,0.74,3.632,4.275,46.47,23.85
5/26/2017 10:00,0.452,0.85,3.55,4.231,75.47,23.85
5/26/2017 10:30,0.427,0.79,3.647,4.268,43.47,23.9
5/26/2017 11:00,0.429,0.7,3.722,7.524,74.47,23.95
5/26/2017 11:30,0.415,0.7,3.765,4.278,40.47,24
5/26/2017 12:00,0.401,0.75,3.71,7.198,64.47,24.1
5/26/2017 12:30,0.382,0.61,3.89,6.853,46.47,24.2
5/26/2017 13:00,0.385,0.72,3.703,4.167,49.47,24.2
5/26/2017 13:30,0.388,0.82,3.834,4.403,52.47,24.3
5/26/2017 14:00,0.385,0.59,4.026,4.121,73.47,24.35
5/26/2017 14:30,0.4,0.72,4.027,4.725,67.47,24.5
5/26/2017 15:00,0.419,0.73,3.951,3.816,42.47,24.45
5/26/2017 15:30,0.441,0.68,3.921,4.285,80.47,24.4
5/26/2017 16:00,0.447,0.69,3.613,4.031,67.47,24.4
5/26/2017 16:30,0.465,0.8,3.45,3.875,87.47,24.35
5/26/2017 17:00,0.504,0.81,3.321,4.131,71.47,24.3
5/26/2017 17:30,0.517,0.83,3.328,6.376,80.47,24.2
5/26/2017 18:00,0.533,1,3.281,3.737,59.47,24.15
5/26/2017 18:30,0.531,0.9,3.186,4.187,82.47,24.15
5/26/2017 19:00,0.523,0.92,3.351,3.966,77.47,24.15
5/26/2017 19:30,0.524,0.86,3.35,3.806,82.47,24.1
5/26/2017 20:00,0.524,0.98,3.337,4.29,74.47,24.1
5/26/2017 20:30,0.557,1,3.387,4.117,80.47,24.1
5/26/2017 21:00,0.58,0.88,3.325,3.81,84.47,24.1
5/26/2017 21:30,0.661,1.19,3.323,4.312,97.47,24.2
5/26/2017 22:00,0.648,1.27,3.402,3.601,98.47,24.2
5/26/2017 22:30,0.706,1.19,3.553,4.034,98.47,24.2
5/26/2017 23:00,0.708,1.16,3.553,3.706,95.47,24.15
5/26/2017 23:30,0.709,1.17,3.603,3.801,97.47,24.15
5/27/2017 0:00,0.668,1.14,3.516,3.963,99.47,24.15
5/27/2017 0:30,0.612,1.02,3.628,4.592,104.47,24.05
5/27/2017 1:00,0.579,1.18,3.645,4.493,99.47,24.05
5/27/2017 1:30,0.563,1.05,3.506,4.599,84.47,24.05
5/27/2017 2:00,0.547,0.97,3.403,4.384,80.47,24.05
5/27/2017 2:30,0.557,0.91,3.361,4.557,85.47,24
5/27/2017 3:00,0.576,1,3.393,4.311,91.47,24
5/27/2017 3:30,0.571,1.03,3.428,4.212,94.47,24
5/27/2017 4:00,0.581,0.92,3.495,4.727,95.47,23.95
5/27/2017 4:30,0.584,1.01,3.44,4.799,91.47,23.95
5/27/2017 5:00,0.547,0.88,3.477,4.609,92.47,23.95
5/27/2017 5:30,0.602,1.07,3.624,4.696,92.47,23.95
5/27/2017 6:00,0.558,0.92,3.549,4.791,94.47,23.9
5/27/2017 6:30,0.56,0.96,3.538,4.923,91.47,23.9
5/27/2017 7:00,0.57,1.13,3.542,4.384,92.47,23.9
5/27/2017 7:30,0.573,1,3.538,4.834,85.47,23.9
5/27/2017 8:00,0.601,1.01,3.448,5.033,78.47,23.9
5/27/2017 8:30,0.586,1.02,3.409,4.917,87.47,23.9
5/27/2017 9:00,0.587,1.2,3.414,4.839,91.47,23.95
5/27/2017 9:30,0.598,1.04,3.382,4.517,87.47,23.95
5/27/2017 10:00,0.573,1,3.257,4.844,84.47,24
5/27/2017 10:30,0.553,1.49,3.465,4.852,78.47,24.05
5/27/2017 11:00,0.524,0.97,3.512,4.594,82.47,24.05
5/27/2017 11:30,0.505,0.88,3.514,4.496,81.47,24.05
5/27/2017 12:00,0.529,0.91,3.72,4.493,94.47,24.1
5/27/2017 12:30,0.475,0.83,3.494,4.305,80.47,24.1
5/27/2017 13:00,0.491,0.91,3.385,5.47,94.47,24.15
5/27/2017 13:30,0.521,0.88,3.471,4.854,77.47,24.15
5/27/2017 14:00,0.529,0.89,3.544,4.826,88.47,24.2
5/27/2017 14:30,0.558,0.99,3.49,4.59,84.47,24.2
5/27/2017 15:00,0.497,0.82,3.304,4.968,91.47,24.25
5/27/2017 15:30,0.543,0.86,3.382,4.216,80.47,24.25
5/27/2017 16:00,0.551,1.1,3.432,4.485,82.47,24.25
5/27/2017 16:30,0.555,1.05,3.388,4.972,82.47,24.2
5/27/2017 17:00,0.579,0.92,3.405,4.788,97.47,24.2
5/27/2017 17:30,0.554,0.88,3.246,4.32,91.47,24.2
5/27/2017 18:00,0.572,0.94,3.433,4.926,88.47,24.15
5/27/2017 18:30,0.586,1.07,3.337,4.615,81.47,24.15
5/27/2017 19:00,0.582,0.94,3.403,3.241,91.47,24.15
5/27/2017 19:30,0.539,0.86,3.216,4.714,85.47,24.15
5/27/2017 20:00,0.54,0.83,3.214,4.616,85.47,24.2
5/27/2017 20:30,0.539,0.91,3.309,4.859,87.47,24.2
5/27/2017 21:00,0.538,0.89,3.429,4.041,84.47,24.15
5/27/2017 21:30,0.511,1,3.234,4.838,84.47,24.15
5/27/2017 22:00,0.511,0.87,3.364,4.585,85.47,24.15
5/27/2017 22:30,0.494,0.89,3.275,4.409,88.47,24.15
5/27/2017 23:00,0.474,0.96,3.454,4.244,91.47,24.15
5/27/2017 23:30,0.5,0.74,3.439,4.797,84.47,24.15
5/28/2017 0:00,0.488,0.76,3.438,4.502,78.47,24.15
5/28/2017 0:30,0.459,0.84,3.383,4.399,78.47,24.15
5/28/2017 1:00,0.469,0.82,3.564,4.027,82.47,24.15
5/28/2017 1:30,0.438,0.75,3.239,4.809,85.47,24.15
5/28/2017 2:00,0.463,0.82,3.272,5.228,85.47,24.1
5/28/2017 2:30,0.433,0.69,3.202,4.919,109.47,24.05
5/28/2017 3:00,0.477,0.85,3.27,4.523,90.47,24
5/28/2017 3:30,0.482,0.86,3.168,4.124,91.47,24
5/28/2017 4:00,0.461,0.74,3.209,4.824,85.47,24
5/28/2017 4:30,0.459,0.85,3.219,4.509,94.47,24
5/28/2017 5:00,0.452,0.7,3.199,4.713,90.47,23.95
5/28/2017 5:30,0.464,0.74,3.363,4.404,94.47,23.95
5/28/2017 6:00,0.464,0.93,3.211,4.592,90.47,24
5/28/2017 6:30,0.445,0.75,3.135,4.559,91.47,24
5/28/2017 7:00,0.452,0.83,3.118,4.53,84.47,24
5/28/2017 7:30,0.47,0.81,3.241,4.114,75.47,24
5/28/2017 8:00,0.462,0.85,3.191,4.647,80.47,24
5/28/2017 8:30,0.474,0.88,3.284,4.567,80.47,24
5/28/2017 9:00,0.477,0.78,3.198,4.565,85.47,24
5/28/2017 9:30,0.439,0.76,3.227,4.447,87.47,24.05
5/28/2017 10:00,0.435,0.77,3.14,3.699,88.47,24.05
5/28/2017 10:30,0.43,0.86,3.321,3.727,87.47,24.1
5/28/2017 11:00,0.394,0.76,3.18,5.335,88.47,24.1
5/28/2017 11:30,0.386,0.61,3.284,4.98,70.47,24.15
5/28/2017 12:00,0.36,0.67,3.352,4.209,77.47,24.2
5/28/2017 12:30,0.346,0.58,3.398,4.208,84.47,24.25
5/28/2017 13:00,0.33,0.59,3.571,4.489,78.47,24.35
5/28/2017 13:30,0.316,0.57,3.564,6.533,81.47,24.35
5/28/2017 14:00,0.321,0.56,3.672,5.323,56.47,24.4
5/28/2017 14:30,0.304,0.63,3.478,6.352,54.47,24.4
5/28/2017 15:00,0.317,0.55,3.424,4.704,80.47,24.35
5/28/2017 15:30,0.331,0.55,3.364,4.48,85.47,24.35
5/28/2017 16:00,0.332,0.56,3.19,4.314,84.47,24.35
5/28/2017 16:30,0.359,0.62,3.261,4.215,87.47,24.3
5/28/2017 17:00,0.368,0.65,3.294,4.229,95.47,24.3
5/28/2017 17:30,0.386,0.63,3.159,4.015,94.47,24.25
5/28/2017 18:00,0.366,0.67,3.119,4.302,94.47,24.25
5/28/2017 18:30,0.391,0.63,3.222,3.917,97.47,24.25
5/28/2017 19:00,0.389,0.63,3.154,4.22,102.47,24.35
5/28/2017 19:30,0.398,0.73,3.21,4.485,95.47,24.3
5/28/2017 20:00,0.375,0.71,3.196,4.383,70.47,24.25
5/28/2017 20:30,0.376,0.61,3.076,3.964,82.47,24.25
5/28/2017 21:00,0.332,0.52,3.112,5.796,82.47,24.2
5/28/2017 21:30,0.361,0.62,3.182,4.215,90.47,24.2
5/28/2017 22:00,0.35,0.75,3.276,4.301,92.47,24.2
5/28/2017 22:30,0.347,0.6,3.441,5.415,98.47,24.15
5/28/2017 23:00,0.346,0.63,3.301,4.379,52.47,24.15
5/28/2017 23:30,0.336,0.53,3.256,5.838,84.47,24.15
5/29/2017 0:00,0.338,0.61,3.437,4.42,80.47,24.15
5/29/2017 0:30,0.338,0.55,3.454,4.26,88.47,24.15
5/29/2017 1:00,0.331,0.58,3.348,3.051,84.47,24.15
5/29/2017 1:30,0.339,0.6,3.463,4.044,75.47,24.15
5/29/2017 2:00,0.329,0.64,3.36,4.399,75.47,24.15
5/29/2017 2:30,0.341,0.62,3.31,4.144,80.47,24.15
5/29/2017 3:00,0.355,0.67,3.183,4.314,87.47,24.15
5/29/2017 3:30,0.368,0.7,3.177,4.011,84.47,24.05
5/29/2017 4:00,0.401,0.8,3.257,3.879,84.47,24
5/29/2017 4:30,0.398,0.84,3.117,4.032,84.47,24
5/29/2017 5:00,0.411,0.76,3.126,3.778,78.47,24.05
5/29/2017 5:30,0.406,0.7,3.085,3.868,82.47,24.05
5/29/2017 6:00,0.429,0.84,3.083,4.454,82.47,24.05
5/29/2017 6:30,0.449,0.88,3.183,3.805,101.47,24.05
5/29/2017 7:00,0.424,0.7,3.306,3.543,92.47,24.05
5/29/2017 7:30,0.426,0.73,3.3,4.394,91.47,24.05
5/29/2017 8:00,0.413,0.86,3.106,3.956,91.47,24
5/29/2017 8:30,0.424,0.75,3.292,4.123,92.47,24.05
5/29/2017 9:00,0.433,0.72,3.266,4.449,87.47,24.05
5/29/2017 9:30,0.426,0.78,3.195,3.666,85.47,24.1
5/29/2017 10:00,0.435,0.85,3.27,4.466,77.47,24.1
5/29/2017 10:30,0.427,0.82,3.155,4.194,81.47,24.15
5/29/2017 11:00,0.416,0.68,3.25,4.326,84.47,24.15
5/29/2017 11:30,0.387,0.79,3.323,4.256,85.47,24.2
5/29/2017 12:00,0.39,0.6,3.434,4.282,88.47,24.25
5/29/2017 12:30,0.348,0.56,3.511,4.478,87.47,24.3
5/29/2017 13:00,0.329,0.55,3.381,4.031,85.47,24.3
5/29/2017 13:30,0.325,0.52,3.545,4.586,88.47,24.35
5/29/2017 14:00,0.331,0.65,3.328,4.371,88.47,24.4
5/29/2017 14:30,0.317,0.51,3.351,4.294,82.47,24.35
5/29/2017 15:00,0.341,0.66,3.22,4.835,91.47,24.35
5/29/2017 15:30,0.334,0.57,3.281,4.226,84.47,24.35
5/29/2017 16:00,0.376,0.62,3.34,4.115,85.47,24.35
5/29/2017 16:30,0.386,0.67,3.313,4.06,90.47,24.3
5/29/2017 17:00,0.354,0.66,3.3,3.973,85.47,24.3
5/29/2017 17:30,0.357,0.58,3.3,4.4,88.47,24.25
5/29/2017 18:00,0.363,0.69,3.507,4.361,81.47,24.25
5/29/2017 18:30,0.381,0.65,3.512,4.041,92.47,24.25
5/29/2017 19:00,0.372,0.66,3.562,4.311,88.47,24.25
5/29/2017 19:30,0.371,0.66,3.482,4.231,88.47,24.25
5/29/2017 20:00,0.362,0.61,3.524,4.372,95.47,24.25
5/29/2017 20:30,0.362,0.72,3.497,4.281,92.47,24.2
5/29/2017 21:00,0.381,0.61,3.618,4.057,91.47,24.2
5/29/2017 21:30,0.37,0.73,3.528,4.419,101.47,24.25
5/29/2017 22:00,0.386,0.71,3.568,4.367,91.47,24.25
5/29/2017 22:30,0.372,0.69,3.562,4.394,94.47,24.25
5/29/2017 23:00,0.352,0.62,3.469,4.719,91.47,24.2
5/29/2017 23:30,0.372,0.64,3.542,4.496,85.47,24.2
5/30/2017 0:00,0.368,0.62,3.743,5.859,78.47,24.15
5/30/2017 0:30,0.366,0.54,3.641,4.403,84.47,24.2
5/30/2017 1:00,0.375,0.65,3.47,4.696,85.47,24.15
5/30/2017 1:30,0.375,0.71,3.406,5.189,81.47,24.2
5/30/2017 2:00,0.354,0.56,3.154,4.477,64.47,24.2
5/30/2017 2:30,0.379,0.62,3.156,4.795,94.47,24.15
5/30/2017 3:00,0.432,0.8,3.131,4.289,80.47,24.2
5/30/2017 3:30,0.453,0.91,3.21,4.223,105.47,24.2
5/30/2017 4:00,0.477,0.8,3.29,4.619,106.47,24.1
5/30/2017 4:30,0.515,0.84,3.231,4.007,84.47,24.1
5/30/2017 5:00,0.493,0.91,3.226,4.395,87.47,24.1
5/30/2017 5:30,0.493,0.96,3.281,4.926,90.47,24.1
5/30/2017 6:00,0.507,0.93,3.299,4.682,94.47,24.1
5/30/2017 6:30,0.54,0.89,3.567,4.924,88.47,24.1
5/30/2017 7:00,0.576,1.01,3.513,4.927,88.47,24.1
5/30/2017 7:30,0.576,1.17,3.429,5.2,91.47,24.1
5/30/2017 8:00,0.586,0.97,3.486,4.691,94.47,24.05
5/30/2017 8:30,0.564,0.91,3.556,5.177,95.47,24.05
5/30/2017 9:00,0.571,1.12,3.439,5.329,90.47,24.1
5/30/2017 9:30,0.579,0.95,3.476,4.93,87.47,24.1
5/30/2017 10:00,0.608,1.09,3.453,5.19,97.47,24.15
5/30/2017 10:30,0.609,0.99,3.358,5.322,85.47,24.15
5/30/2017 11:00,0.634,1.22,3.451,4.723,84.47,24.2
5/30/2017 11:30,0.606,1.14,3.464,4.935,90.47,24.2
5/30/2017 12:00,0.622,1.15,3.458,5.211,87.47,24.2
5/30/2017 12:30,0.643,1.05,3.649,4.828,88.47,24.25
5/30/2017 13:00,0.585,1.06,3.559,5.2,84.47,24.25
5/30/2017 13:30,0.633,1.14,3.606,4.924,82.47,24.3
5/30/2017 14:00,0.652,1.08,3.561,5.186,81.47,24.3
5/30/2017 14:30,0.701,1.24,3.428,4.693,84.47,24.3
5/30/2017 15:00,0.715,1.21,3.504,5.18,91.47,24.25
5/30/2017 15:30,0.725,1.16,3.566,4.59,88.47,24.25
5/30/2017 16:00,0.716,1.33,3.518,4.808,109.47,24.25
5/30/2017 16:30,0.745,1.32,3.487,3.786,106.47,24.25
5/30/2017 17:00,0.733,1.18,3.427,3.468,106.47,24.25
5/30/2017 17:30,0.777,1.43,3.644,4.922,105.47,24.25
5/30/2017 18:00,0.811,1.47,3.672,5.211,90.47,24.2
5/30/2017 18:30,0.732,1.21,3.573,4.664,87.47,24.2
5/30/2017 19:00,0.777,1.32,3.584,4.7,91.47,24.2
5/30/2017 19:30,0.757,1.29,3.605,4.823,87.47,24.2
5/30/2017 20:00,0.722,1.2,3.472,4.965,88.47,24.2
5/30/2017 20:30,0.696,1.28,3.569,5.183,90.47,24.2
5/30/2017 21:00,0.721,1.16,3.569,5.219,92.47,24.15
5/30/2017 21:30,0.724,1.36,3.539,5.471,87.47,24.2
5/30/2017 22:00,0.692,1.19,3.616,5.181,87.47,24.15
5/30/2017 22:30,0.669,1.16,3.547,5.386,91.47,24.15
5/30/2017 23:00,0.667,1.09,3.645,5.284,84.47,24.15
5/30/2017 23:30,0.646,0.97,3.63,5.479,90.47,24.15
5/31/2017 0:00,0.644,1.18,3.551,5.611,90.47,24.15
5/31/2017 0:30,0.631,1.16,3.59,4.844,91.47,24.15
5/31/2017 1:00,0.638,1.06,3.563,5.208,92.47,24.15
5/31/2017 1:30,0.634,1.05,3.508,5.321,95.47,24.1
5/31/2017 2:00,0.623,0.98,3.536,5.079,91.47,24.1
5/31/2017 2:30,0.613,1,3.522,5.613,87.47,24.1
5/31/2017 3:00,0.615,1.05,3.425,5.34,92.47,24.1
5/31/2017 3:30,0.639,1.24,3.454,5.1,91.47,24.1
5/31/2017 4:00,0.597,1.09,3.536,4.593,91.47,24.1
5/31/2017 4:30,0.558,0.88,3.438,4.877,97.47,24.1
5/31/2017 5:00,0.561,0.89,3.427,5.634,92.47,24.05
5/31/2017 5:30,0.591,1.09,3.516,4.943,92.47,24
5/31/2017 6:00,0.561,1.02,3.393,4.955,91.47,24.05
5/31/2017 6:30,0.599,1.05,3.583,5.444,88.47,24
5/31/2017 7:00,0.555,0.88,3.465,4.895,91.47,24
5/31/2017 7:30,0.587,1,3.444,5.449,98.47,24
5/31/2017 8:00,0.571,1.07,3.375,5.529,99.47,24.05
5/31/2017 8:30,0.594,1.09,3.419,5.059,94.47,24.05
5/31/2017 9:00,0.588,1.07,3.33,4.697,94.47,24.05
5/31/2017 9:30,0.592,0.98,3.272,5.248,101.47,24.05
5/31/2017 10:00,0.604,1.23,3.39,5.563,99.47,24.1
5/31/2017 10:30,0.615,1.2,3.341,5.628,98.47,24.1
5/31/2017 11:00,0.604,1.06,3.36,5.058,98.47,24.15
5/31/2017 11:30,0.608,1.06,3.445,4.931,95.47,24.15
5/31/2017 12:00,0.607,1.03,3.399,5.659,98.47,24.15
5/31/2017 12:30,0.596,0.97,3.442,5.628,88.47,24.2
5/31/2017 13:00,0.585,0.95,3.762,5.529,97.47,24.2
5/31/2017 13:30,0.604,1.02,3.834,5.626,92.47,24.25
5/31/2017 14:00,0.637,1.23,3.833,5.621,92.47,24.3
5/31/2017 14:30,0.624,1.07,3.513,4.824,94.47,24.25
5/31/2017 15:00,0.643,1.25,3.404,5.979,92.47,24.2
5/31/2017 15:30,0.723,1.36,3.432,3.956,90.47,24.2
5/31/2017 16:00,0.767,1.31,3.616,3.895,94.47,24.2
5/31/2017 16:30,0.826,1.48,3.609,4.215,95.47,24.2
5/31/2017 17:00,0.89,1.82,3.512,4.233,97.47,24.2
5/31/2017 17:30,0.897,2.04,3.716,4.114,98.47,24.15
5/31/2017 18:00,0.976,1.77,3.745,4.341,105.47,24.15
5/31/2017 18:30,0.971,1.88,3.765,3.595,98.47,24.15
5/31/2017 19:00,1.054,1.72,3.875,3.988,98.47,24.15
5/31/2017 19:30,1.111,2.15,3.983,4.921,99.47,24.15
5/31/2017 20:00,1.155,2.03,3.922,4.594,101.47,24.15
5/31/2017 20:30,1.283,2.47,4.139,6.56,94.47,24.15
5/31/2017 21:00,1.303,2.23,4.239,6.799,87.47,24.15
5/31/2017 21:30,1.258,2.04,4.304,6.812,91.47,24.15
5/31/2017 22:00,1.324,1.95,4.342,6.689,90.47,24.1
5/31/2017 22:30,1.228,1.97,4.297,6.563,97.47,24.1
5/31/2017 23:00,1.271,2.06,4.404,6.802,94.47,24.05
5/31/2017 23:30,1.235,2.19,4.234,6.581,87.47,24.05
6/1/2017 0:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
6/1/2017 0:30,1.217,2.14,4.396,6.852,-99.9,-99.9
6/1/2017 1:00,1.248,1.97,4.355,6.562,91.47,24
6/1/2017 1:30,1.246,1.96,4.386,7.086,94.47,24
6/1/2017 2:00,1.231,2.36,4.3,6.849,99.47,24
6/1/2017 2:30,1.171,2.03,4.233,6.23,94.47,24
6/1/2017 3:00,1.211,1.97,4.282,7.111,95.47,24
6/1/2017 3:30,1.222,2.23,4.152,7.278,87.47,23.95
6/1/2017 4:00,1.158,1.77,4.032,6.536,97.47,23.95
6/1/2017 4:30,1.182,2.28,4.064,6.344,94.47,23.95
6/1/2017 5:00,1.169,1.96,4.125,6.806,90.47,23.95
6/1/2017 5:30,1.123,2.12,4.024,6.74,94.47,23.95
6/1/2017 6:00,1.114,1.85,4.06,6.153,92.47,23.95
6/1/2017 6:30,1.189,1.9,4.227,6.704,85.47,23.95
6/1/2017 7:00,1.186,1.96,4.145,7.288,87.47,23.95
6/1/2017 7:30,1.243,2.13,4.036,6.565,90.47,23.9
6/1/2017 8:00,1.121,2.01,4.027,3.876,97.47,23.9
6/1/2017 8:30,1.17,2.09,4.039,7.297,92.47,23.9
6/1/2017 9:00,1.061,1.73,3.948,5.324,140.47,23.85
6/1/2017 9:30,1.107,1.96,3.942,3.736,97.47,23.85
6/1/2017 10:00,1.055,1.81,3.727,3.735,88.47,23.85
6/1/2017 10:30,1.04,1.53,3.822,3.763,146.47,23.85
6/1/2017 11:00,1.146,2.23,3.907,4.054,157.47,23.85
6/1/2017 11:30,1.086,1.99,3.848,3.877,146.47,23.85
6/1/2017 12:00,1.126,2.03,3.957,3.881,147.47,23.85
6/1/2017 12:30,1.209,2.27,4.124,3.719,144.47,23.85
6/1/2017 13:00,1.098,1.6,4.133,3.932,140.47,23.8
6/1/2017 13:30,1.126,2.05,4.127,3.935,144.47,23.8
6/1/2017 14:00,1.041,2,3.998,7.011,84.47,23.75
6/1/2017 14:30,1.103,1.81,4.028,3.81,91.47,23.75
6/1/2017 15:00,1.12,1.74,4.146,6.989,88.47,23.75
6/1/2017 15:30,1.1,2.2,4.103,4.054,90.47,23.75
6/1/2017 16:00,1.094,2,4.139,7.223,87.47,23.75
6/1/2017 16:30,1.071,2.03,3.985,6.344,91.47,23.75
6/1/2017 17:00,1.087,2.03,4.091,7.649,92.47,23.75
6/1/2017 17:30,1.096,1.77,4.277,7.818,75.47,23.7
6/1/2017 18:00,1.096,1.97,4.304,7.799,87.47,23.75
6/1/2017 18:30,1.062,1.65,4.202,7.865,85.47,23.75
6/1/2017 19:00,1.067,1.89,4.082,6.575,90.47,23.7
6/1/2017 19:30,1.027,1.81,4.037,5.785,91.47,23.7
6/1/2017 20:00,1.072,1.68,4.02,6.714,87.47,23.8
6/1/2017 20:30,1.061,2.08,4.334,7.862,90.47,23.75
6/1/2017 21:00,1.015,1.49,3.953,7.55,85.47,23.75
6/1/2017 21:30,1.075,1.93,4.04,6.778,84.47,23.75
6/1/2017 22:00,1.006,1.89,4.02,7.274,88.47,23.8
6/1/2017 22:30,1.027,1.95,3.935,7.56,85.47,23.8
6/1/2017 23:00,1.046,1.96,3.916,3.668,99.47,23.9
6/1/2017 23:30,1.014,1.98,3.673,3.857,95.47,23.9
6/2/2017 0:00,0.992,1.71,3.842,3.482,111.47,23.9
6/2/2017 0:30,0.998,1.65,3.933,6.988,87.47,23.85
6/2/2017 1:00,0.955,1.66,3.891,6.569,98.47,23.85
6/2/2017 1:30,1.015,1.86,3.805,3.464,85.47,23.8
6/2/2017 2:00,1.052,1.85,3.896,6.533,88.47,23.85
6/2/2017 2:30,1.011,1.57,3.895,3.739,90.47,23.8
6/2/2017 3:00,1.026,1.8,3.834,4.052,149.47,23.8
6/2/2017 3:30,1.064,1.76,3.987,3.895,150.47,23.8
6/2/2017 4:00,1.015,1.83,3.914,3.884,146.47,23.8
6/2/2017 4:30,1.007,2.02,3.862,3.985,143.47,23.8
6/2/2017 5:00,1.051,1.79,3.973,3.81,151.47,23.75
