Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2/23/2018 17:30,0.658,1.09,3.53,3.536,8.45,28.75
2/23/2018 18:00,0.643,1.24,3.452,4.956,11.45,28.75
2/23/2018 18:30,0.64,1.09,3.47,5.132,66.45,28.8
2/23/2018 19:00,0.59,1.07,3.41,4.279,8.45,28.75
2/23/2018 19:30,0.616,1.07,3.352,3.734,357.45,28.8
2/23/2018 20:00,0.641,1.21,3.519,4.703,11.45,28.8
2/23/2018 20:30,0.641,1.26,3.583,4.313,22.45,28.8
2/23/2018 21:00,0.609,0.93,3.484,3.666,16.45,28.8
2/23/2018 21:30,0.561,0.89,3.474,4.207,18.45,28.75
2/23/2018 22:00,0.553,0.93,3.429,3.475,37.45,28.8
2/23/2018 22:30,0.56,0.97,3.389,5.329,16.45,28.8
2/23/2018 23:00,0.562,1.06,3.502,5.029,16.45,28.8
2/23/2018 23:30,0.579,1.09,3.517,4.947,19.45,28.8
2/24/2018 0:00,0.569,0.88,3.569,4.926,12.45,28.8
2/24/2018 0:30,0.522,0.91,3.592,4.952,21.45,28.75
2/24/2018 1:00,0.533,0.94,3.652,3.599,15.45,28.7
2/24/2018 1:30,0.509,0.76,3.553,5.603,9.45,28.6
2/24/2018 2:00,0.514,1.02,3.523,5.811,23.45,28.65
2/24/2018 2:30,0.523,0.94,3.683,5.452,14.45,28.65
2/24/2018 3:00,0.509,0.89,3.626,4.602,11.45,28.65
2/24/2018 3:30,0.548,1,3.586,4.511,18.45,28.7
2/24/2018 4:00,0.573,0.93,3.571,3.609,317.45,28.4
2/24/2018 4:30,0.609,1.09,3.556,3.314,18.45,28.3
2/24/2018 5:00,0.599,1.11,3.606,3.67,70.45,28.1
2/24/2018 5:30,0.639,1.19,3.451,3.808,64.45,28.3
2/24/2018 6:00,0.656,1.13,3.598,3.823,82.45,28.4
2/24/2018 6:30,0.809,1.25,3.596,3.983,82.45,28.35
2/24/2018 7:00,0.786,1.31,3.512,4.568,77.45,28.5
2/24/2018 7:30,0.751,1.27,3.633,4.469,73.45,28.45
2/24/2018 8:00,0.704,1.24,3.627,4.397,78.45,28.45
2/24/2018 8:30,0.684,1.08,3.441,4.384,82.45,28.5
2/24/2018 9:00,0.63,1.14,3.276,4.208,88.45,28.5
2/24/2018 9:30,0.626,1.17,3.173,4.107,81.45,28.5
2/24/2018 10:00,0.704,1.11,3.323,3.883,87.45,28.55
2/24/2018 10:30,0.689,1.18,3.346,4.299,82.45,28.6
2/24/2018 11:00,0.809,1.23,3.624,4.713,77.45,28.6
2/24/2018 11:30,0.788,1.42,3.674,4.58,88.45,28.6
2/24/2018 12:00,0.749,1.45,3.629,4.536,78.45,28.6
2/24/2018 12:30,0.788,1.48,3.562,4.41,75.45,28.6
2/24/2018 13:00,0.808,1.53,3.449,4.482,67.45,28.65
2/24/2018 13:30,0.853,1.42,3.47,4.492,71.45,28.6
2/24/2018 14:00,0.871,1.36,3.623,4.308,64.45,28.65
2/24/2018 14:30,0.836,1.58,3.669,4.307,81.45,28.7
2/24/2018 15:00,0.813,1.54,3.556,4.435,70.45,28.65
2/24/2018 15:30,0.767,1.36,3.629,4.495,73.45,28.65
2/24/2018 16:00,0.72,1.4,3.578,5.041,67.45,28.65
2/24/2018 16:30,0.826,1.57,3.708,4.925,66.45,28.65
2/24/2018 17:00,0.821,1.43,3.775,5.3,32.45,28.65
2/24/2018 17:30,0.882,1.47,3.859,5.081,39.45,28.7
2/24/2018 18:00,0.858,1.33,3.844,4.816,43.45,28.7
2/24/2018 18:30,0.886,1.35,3.847,5.039,36.45,28.7
2/24/2018 19:00,0.886,1.67,3.792,4.706,36.45,28.7
2/24/2018 19:30,0.886,1.56,3.695,5.195,45.45,28.65
2/24/2018 20:00,0.858,1.44,3.773,4.686,39.45,28.65
2/24/2018 20:30,0.847,1.39,3.671,4.284,26.45,28.65
2/24/2018 21:00,0.927,1.74,3.84,4.051,45.45,28.65
2/24/2018 21:30,0.996,1.85,3.76,4.59,26.45,28.65
2/24/2018 22:00,1.106,1.84,3.861,4.929,23.45,28.65
2/24/2018 22:30,1.039,1.73,3.918,4.488,12.45,28.65
2/24/2018 23:00,1.049,1.68,3.848,4.936,9.45,28.65
2/24/2018 23:30,1.111,2.13,3.799,4.447,18.45,28.65
2/25/2018 0:00,1.091,1.69,3.894,4.714,2.45,28.65
2/25/2018 0:30,1.114,2.18,3.761,5.065,9.45,28.65
2/25/2018 1:00,1.108,1.87,3.824,4.411,9.45,28.65
2/25/2018 1:30,0.952,1.96,3.674,4.816,5.45,28.65
2/25/2018 2:00,0.926,1.56,3.764,4.842,7.45,28.65
2/25/2018 2:30,0.982,1.59,3.778,4.603,4.45,28.65
2/25/2018 3:00,0.828,1.29,3.645,4.177,348.45,28.65
2/25/2018 3:30,0.744,1.23,3.618,4.931,4.45,28.65
2/25/2018 4:00,0.757,1.5,3.447,4.78,21.45,28.6
2/25/2018 4:30,0.725,1.28,3.44,3.727,1.45,28.6
2/25/2018 5:00,0.777,1.38,3.551,5.105,2.45,28.6
2/25/2018 5:30,0.719,1.33,3.397,4.938,0.45,28.6
2/25/2018 6:00,0.721,1.44,3.496,5.44,8.45,28.6
2/25/2018 6:30,0.69,1.22,3.576,5.247,9.45,28.6
2/25/2018 7:00,0.649,1.07,3.55,3.821,357.45,28.6
2/25/2018 7:30,0.613,1,3.403,4.599,357.45,28.6
2/25/2018 8:00,0.607,1.17,3.409,3.724,15.45,28.6
2/25/2018 8:30,0.554,1.13,3.396,4.304,2.45,28.6
2/25/2018 9:00,0.545,0.92,3.556,4.292,9.45,28.6
2/25/2018 9:30,0.514,1.17,3.662,3.953,8.45,28.65
2/25/2018 10:00,0.484,0.95,3.566,4.124,7.45,28.85
2/25/2018 10:30,0.494,0.87,3.664,3.959,23.45,28.95
2/25/2018 11:00,0.455,0.85,3.615,4.819,11.45,29.15
2/25/2018 11:30,0.427,0.66,3.671,4.991,16.45,29.15
2/25/2018 12:00,0.417,0.72,3.608,4.585,26.45,29.3
2/25/2018 12:30,0.393,0.6,3.608,4.491,21.45,29.45
2/25/2018 13:00,0.387,0.64,3.44,4.116,42.45,29.5
2/25/2018 13:30,0.388,0.6,3.185,4.822,19.45,29.5
2/25/2018 14:00,0.427,0.71,3.109,5.055,30.45,29.3
2/25/2018 14:30,0.439,0.92,2.964,4.386,35.45,29.5
2/25/2018 15:00,0.451,0.74,3.034,2.682,21.45,29.35
2/25/2018 15:30,0.539,0.9,2.913,3.15,343.45,29.15
2/25/2018 16:00,0.574,1.05,3.076,3.816,25.45,28.9
2/25/2018 16:30,0.524,0.98,3.108,3.948,358.45,28.9
2/25/2018 17:00,0.482,0.78,3.156,3.363,350.45,28.9
2/25/2018 17:30,0.444,0.86,3.066,3.476,11.45,28.95
2/25/2018 18:00,0.443,0.78,2.998,3.546,354.45,28.85
2/25/2018 18:30,0.452,0.71,2.983,3.596,8.45,28.8
2/25/2018 19:00,0.464,0.82,2.929,3.254,9.45,28.75
2/25/2018 19:30,0.525,0.87,3.126,3.536,9.45,28.75
2/25/2018 20:00,0.585,1.06,3.133,3.807,0.45,28.7
2/25/2018 20:30,0.574,1.02,3.191,3.6,358.45,28.7
2/25/2018 21:00,0.588,1.02,3.259,3.868,5.45,28.7
2/25/2018 21:30,0.6,1.19,3.156,4.059,21.45,28.75
2/25/2018 22:00,0.55,0.93,3.318,3.876,8.45,28.75
2/25/2018 22:30,0.564,1,3.369,3.957,28.45,28.75
2/25/2018 23:00,0.488,0.94,3.218,4.044,26.45,28.75
2/25/2018 23:30,0.478,0.82,3.132,4.396,28.45,28.75
2/26/2018 0:00,0.498,0.94,3.439,4.192,7.45,28.7
2/26/2018 0:30,0.512,1.04,3.593,4.505,18.45,28.65
2/26/2018 1:00,0.545,0.96,3.603,4.315,4.45,28.75
2/26/2018 1:30,0.631,1.01,3.48,4.385,357.45,28.75
2/26/2018 2:00,0.646,1,3.495,4.482,5.45,28.8
2/26/2018 2:30,0.639,1.08,3.621,4.597,1.45,28.8
2/26/2018 3:00,0.624,0.98,3.646,4.301,350.45,28.8
2/26/2018 3:30,0.637,1.09,3.632,4.683,2.45,28.8
2/26/2018 4:00,0.638,1.15,3.772,4.504,8.45,28.8
2/26/2018 4:30,0.641,1.08,3.709,4.402,2.45,28.8
2/26/2018 5:00,0.597,1.13,3.753,4.516,8.45,28.8
2/26/2018 5:30,0.61,1.07,3.786,4.423,21.45,28.8
2/26/2018 6:00,0.559,0.9,3.731,4.798,19.45,28.8
2/26/2018 6:30,0.519,0.96,3.601,4.815,19.45,28.85
2/26/2018 7:00,0.49,1.05,3.707,5.209,14.45,28.85
2/26/2018 7:30,0.524,0.94,3.973,5.436,23.45,28.8
2/26/2018 8:00,0.491,0.86,3.658,5.334,22.45,28.8
2/26/2018 8:30,0.496,0.85,3.717,5.046,22.45,28.8
2/26/2018 9:00,0.463,0.81,3.708,4.834,16.45,28.8
2/26/2018 9:30,0.458,0.75,3.566,5.196,14.45,28.8
2/26/2018 10:00,0.494,0.81,3.622,5.473,22.45,28.85
2/26/2018 10:30,0.493,0.82,3.768,5.387,30.45,28.85
2/26/2018 11:00,0.467,0.79,3.821,3.538,23.45,28.85
2/26/2018 11:30,0.439,0.82,4.019,5.974,26.45,29
2/26/2018 12:00,0.429,0.75,4.005,5.788,25.45,29.2
2/26/2018 12:30,0.408,0.67,4.227,5.943,25.45,29.35
2/26/2018 13:00,0.379,0.65,4.27,5.807,25.45,29.65
2/26/2018 13:30,0.327,0.53,3.875,5.337,21.45,29.8
2/26/2018 14:00,0.327,0.57,3.999,5.445,25.45,30
2/26/2018 14:30,0.317,0.54,4.055,5.603,22.45,30
2/26/2018 15:00,0.306,0.51,3.929,5.204,29.45,30.1
2/26/2018 15:30,0.293,0.56,3.873,4.735,26.45,30.15
2/26/2018 16:00,0.29,0.58,3.91,5.183,37.45,29.95
2/26/2018 16:30,0.284,0.5,3.812,4.97,22.45,29.85
2/26/2018 17:00,0.279,0.47,3.7,5.154,30.45,29.85
2/26/2018 17:30,0.289,0.61,3.831,4.707,40.45,29.75
2/26/2018 18:00,0.302,0.58,3.95,4.702,30.45,29.75
2/26/2018 18:30,0.288,0.47,3.819,4.715,29.45,29.7
2/26/2018 19:00,0.308,0.55,3.799,5.169,50.45,29.3
2/26/2018 19:30,0.324,0.55,3.847,4.721,26.45,29.1
2/26/2018 20:00,0.303,0.5,3.96,4.955,30.45,28.95
2/26/2018 20:30,0.306,0.45,3.592,5.228,39.45,28.8
2/26/2018 21:00,0.318,0.57,3.112,5.194,35.45,29
2/26/2018 21:30,0.315,0.65,3.014,5.354,36.45,29
2/26/2018 22:00,0.295,0.51,3.385,5.618,28.45,28.9
2/26/2018 22:30,0.283,0.55,3.083,5.31,29.45,28.9
2/26/2018 23:00,0.264,0.41,2.917,5.708,29.45,28.9
2/26/2018 23:30,0.275,0.45,2.841,5.582,32.45,28.95
2/27/2018 0:00,0.301,0.5,2.963,5.085,25.45,29
2/27/2018 0:30,0.287,0.52,3.08,5.378,29.45,28.95
2/27/2018 1:00,0.277,0.48,3.012,5.206,32.45,28.95
2/27/2018 1:30,0.281,0.43,3.033,5.353,36.45,28.95
2/27/2018 2:00,0.299,0.54,3.195,5.201,33.45,28.95
2/27/2018 2:30,0.283,0.48,3.055,5.328,30.45,28.95
2/27/2018 3:00,0.269,0.44,3.06,4.987,316.45,28.95
2/27/2018 3:30,0.273,0.53,3.215,4.966,26.45,28.9
2/27/2018 4:00,0.253,0.5,3.089,2.872,32.45,28.95
2/27/2018 4:30,0.26,0.47,3.056,4.711,25.45,28.95
2/27/2018 5:00,0.253,0.39,3.353,4.705,25.45,28.95
2/27/2018 5:30,0.245,0.44,3.1,4.715,21.45,28.95
2/27/2018 6:00,0.223,0.41,3.223,4.713,25.45,29
2/27/2018 6:30,0.234,0.35,3.093,4.568,32.45,29
2/27/2018 7:00,0.244,0.43,3.19,4.711,15.45,29.05
2/27/2018 7:30,0.241,0.39,3.268,4.597,30.45,28.95
2/27/2018 8:00,0.226,0.39,3.256,4.475,28.45,29
2/27/2018 8:30,0.225,0.39,3.261,4.706,29.45,29
2/27/2018 9:00,0.216,0.34,3.123,5.059,29.45,29.1
2/27/2018 9:30,0.216,0.36,3.419,5.055,22.45,29.15
2/27/2018 10:00,0.204,0.39,3.24,4.602,32.45,29.25
2/27/2018 10:30,0.19,0.31,3.368,5.14,30.45,29.5
2/27/2018 11:00,0.187,0.36,3.317,4.917,23.45,29.8
2/27/2018 11:30,0.178,0.3,3.309,5.07,32.45,29.9
2/27/2018 12:00,0.181,0.32,3.353,4.797,23.45,29.85
2/27/2018 12:30,0.189,0.35,3.361,5.305,36.45,29.75
2/27/2018 13:00,0.203,0.38,3,4.599,39.45,29.85
2/27/2018 13:30,0.228,0.42,2.66,4.819,26.45,29.95
2/27/2018 14:00,0.253,0.45,2.741,2.421,25.45,29.9
2/27/2018 14:30,0.246,0.4,2.63,2.456,323.45,29.85
2/27/2018 15:00,0.244,0.46,2.651,2.306,331.45,29.8
2/27/2018 15:30,0.234,0.45,2.762,2.604,333.45,29.75
2/27/2018 16:00,0.234,0.4,2.821,2.646,340.45,29.85
2/27/2018 16:30,0.24,0.38,2.803,2.681,341.45,29.8
2/27/2018 17:00,0.261,0.45,2.833,2.672,344.45,29.85
2/27/2018 17:30,0.276,0.48,2.868,2.987,343.45,29.75
2/27/2018 18:00,0.283,0.5,2.726,2.796,341.45,29.75
2/27/2018 18:30,0.29,0.51,2.743,2.833,341.45,29.7
2/27/2018 19:00,0.285,0.57,2.708,2.776,348.45,29.6
2/27/2018 19:30,0.261,0.47,2.671,3.042,350.45,29.55
2/27/2018 20:00,0.268,0.49,2.705,2.88,350.45,29.55
2/27/2018 20:30,0.287,0.46,2.684,2.826,352.45,29.6
2/27/2018 21:00,0.286,0.52,2.68,2.793,341.45,29.6
2/27/2018 21:30,0.367,0.68,2.515,2.681,344.45,29.5
2/27/2018 22:00,0.384,0.71,2.616,3.003,340.45,29.5
2/27/2018 22:30,0.382,0.69,2.689,2.95,334.45,29.45
2/27/2018 23:00,0.409,0.82,2.753,3.007,336.45,29.35
2/27/2018 23:30,0.441,0.84,2.909,3.198,336.45,29.25
2/28/2018 0:00,0.496,1.08,3.089,3.87,324.45,29.15
2/28/2018 0:30,0.443,0.84,3.12,3.719,324.45,29.1
2/28/2018 1:00,0.339,0.63,3.036,3.533,319.45,28.85
2/28/2018 1:30,0.34,0.61,3.145,3.521,324.45,28.7
2/28/2018 2:00,0.379,0.58,3.172,3.266,331.45,28.85
2/28/2018 2:30,0.371,0.78,3.177,4.017,331.45,29
2/28/2018 3:00,0.359,0.6,3.332,4.18,341.45,29
2/28/2018 3:30,0.342,0.59,3.224,3.995,345.45,28.95
2/28/2018 4:00,0.324,0.6,3.001,3.72,344.45,28.95
2/28/2018 4:30,0.324,0.53,2.943,3.596,345.45,28.95
2/28/2018 5:00,0.305,0.58,2.923,3.284,340.45,28.85
2/28/2018 5:30,0.316,0.52,3.036,3.602,347.45,28.65
2/28/2018 6:00,0.401,0.86,2.75,3.15,8.45,28.4
2/28/2018 6:30,0.407,0.73,2.767,2.796,347.45,28.7
2/28/2018 7:00,0.417,0.72,2.758,2.915,348.45,28.75
2/28/2018 7:30,0.404,0.69,2.875,3.188,331.45,28.7
2/28/2018 8:00,0.671,1.19,3.061,3.428,357.45,28.65
2/28/2018 8:30,0.86,1.53,3.258,3.668,347.45,28.8
2/28/2018 9:00,0.822,1.36,3.359,3.879,343.45,28.75
2/28/2018 9:30,0.887,1.35,3.561,4.715,350.45,28.8
2/28/2018 10:00,0.926,1.73,3.734,4.729,355.45,28.7
2/28/2018 10:30,1.12,1.84,3.868,4.95,12.45,28.7
2/28/2018 11:00,1.186,2.04,3.861,4.92,18.45,28.7
2/28/2018 11:30,1.084,1.68,3.949,4.483,11.45,28.75
2/28/2018 12:00,1.012,1.71,3.862,5.461,18.45,28.65
2/28/2018 12:30,1.223,2.01,4.062,5.038,18.45,28.5
2/28/2018 13:00,1.381,2.2,4.334,5.225,9.45,28.25
2/28/2018 13:30,1.222,2.06,4.11,5.243,4.45,28.3
2/28/2018 14:00,1.129,2.24,4.002,5.16,2.45,28.35
2/28/2018 14:30,1.019,1.93,3.81,5.058,7.45,28.4
2/28/2018 15:00,0.973,1.86,3.786,4.925,5.45,28.5
2/28/2018 15:30,0.96,1.53,3.808,4.803,5.45,28.5
2/28/2018 16:00,0.894,1.61,3.55,4.628,18.45,28.55
2/28/2018 16:30,0.875,1.53,3.627,4.686,7.45,28.45
2/28/2018 17:00,0.875,1.46,3.622,4.716,18.45,28.5
2/28/2018 17:30,1.045,2.01,3.656,4.618,28.45,28.45
2/28/2018 18:00,1.022,1.67,3.713,4.727,18.45,28.45
2/28/2018 18:30,0.942,1.73,3.659,4.887,25.45,28.45
2/28/2018 19:00,1.036,1.82,3.704,4.812,26.45,28.45
2/28/2018 19:30,1.037,1.57,3.568,4.845,19.45,28.45
2/28/2018 20:00,1.086,1.8,3.793,4.44,19.45,28.45
2/28/2018 20:30,0.992,1.75,3.807,4.913,7.45,28.45
2/28/2018 21:00,0.966,1.9,3.805,4.973,14.45,28.45
2/28/2018 21:30,0.977,1.7,3.642,4.819,16.45,28.5
2/28/2018 22:00,0.877,1.46,3.841,4.592,23.45,28.5
2/28/2018 22:30,0.854,1.41,3.767,4.43,5.45,28.45
2/28/2018 23:00,0.876,1.48,3.719,5.058,50.45,28.45
2/28/2018 23:30,0.82,1.53,3.745,5.062,50.45,28.5
3/1/2018 0:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
3/1/2018 0:30,0.906,1.45,3.638,4.6,-99.9,-99.9
3/1/2018 1:00,1.068,2.02,3.952,4.699,57.45,28.45
3/1/2018 1:30,1.22,2.1,4.219,5.161,45.45,28.5
3/1/2018 2:00,1.261,2.7,4.231,5.341,54.45,28.45
3/1/2018 2:30,1.259,2.07,4.065,5.061,42.45,28.45
3/1/2018 3:00,1.183,1.97,4.115,5.055,49.45,28.45
3/1/2018 3:30,1.239,2.1,4.036,4.834,50.45,28.45
3/1/2018 4:00,1.123,1.98,3.957,5.036,42.45,28.45
3/1/2018 4:30,1.166,2.03,3.901,4.708,35.45,28.5
3/1/2018 5:00,1.1,2.12,3.82,4.609,46.45,28.45
3/1/2018 5:30,1.055,1.82,3.813,4.727,46.45,28.45
3/1/2018 6:00,0.965,1.62,3.681,4.606,54.45,28.45
3/1/2018 6:30,1.004,1.7,3.66,4.387,54.45,28.45
3/1/2018 7:00,1.067,1.89,3.849,4.82,54.45,28.4
3/1/2018 7:30,0.964,1.72,3.629,4.579,33.45,28.4
3/1/2018 8:00,0.967,1.7,3.735,4.709,47.45,28.45
3/1/2018 8:30,1.008,1.49,3.756,4.677,36.45,28.4
3/1/2018 9:00,1.028,2,3.876,4.614,30.45,28.45
3/1/2018 9:30,0.94,1.63,3.824,4.523,52.45,28.5
3/1/2018 10:00,0.937,1.57,3.851,4.725,45.45,28.5
3/1/2018 10:30,0.906,1.9,3.848,4.699,35.45,28.5
3/1/2018 11:00,0.872,1.59,3.788,4.493,36.45,28.55
3/1/2018 11:30,0.865,1.49,3.895,4.951,28.45,28.55
3/1/2018 12:00,0.829,1.46,3.878,5.044,39.45,28.6
3/1/2018 12:30,0.857,1.57,3.813,4.886,32.45,28.55
3/1/2018 13:00,0.896,1.4,3.899,4.711,36.45,28.6
3/1/2018 13:30,0.859,1.54,3.862,4.887,16.45,28.55
3/1/2018 14:00,0.856,1.63,3.834,4.617,18.45,28.55
3/1/2018 14:30,0.815,1.36,3.805,4.531,11.45,28.6
3/1/2018 15:00,0.805,1.39,3.849,5.04,14.45,28.55
3/1/2018 15:30,0.836,1.27,3.89,4.942,22.45,28.55
3/1/2018 16:00,0.774,1.42,3.803,4.926,9.45,28.55
3/1/2018 16:30,0.743,1.39,3.644,4.806,12.45,28.55
3/1/2018 17:00,0.678,1.32,3.679,4.43,14.45,28.55
3/1/2018 17:30,0.672,1.28,3.58,4.845,12.45,28.55
3/1/2018 18:00,0.628,1.09,3.489,4.409,9.45,28.55
3/1/2018 18:30,0.612,1.18,3.517,4.393,12.45,28.55
3/1/2018 19:00,0.565,0.9,3.45,4.707,14.45,28.6
3/1/2018 19:30,0.52,0.89,3.325,4.505,22.45,28.4
3/1/2018 20:00,0.501,0.86,3.341,4.414,358.45,28.35
3/1/2018 20:30,0.469,1.05,3.298,4.299,7.45,28.35
3/1/2018 21:00,0.475,0.79,3.354,4.459,9.45,28.35
3/1/2018 21:30,0.441,0.83,3.181,4.545,358.45,28.3
3/1/2018 22:00,0.424,0.78,3.197,3.596,14.45,28.25
3/1/2018 22:30,0.393,0.78,3.095,4.4,0.45,28.15
3/1/2018 23:00,0.41,0.71,3.074,3.089,18.45,28.1
3/1/2018 23:30,0.401,0.7,3.067,3.25,23.45,28.05
3/2/2018 0:00,0.417,0.78,3.103,3.255,22.45,28.05
3/2/2018 0:30,0.387,0.64,3.009,3.352,50.45,28.05
3/2/2018 1:00,0.375,0.63,2.952,3.467,66.45,28.05
3/2/2018 1:30,0.384,0.65,3.085,3.345,50.45,28
3/2/2018 2:00,0.395,0.75,3.007,3.477,49.45,28.05
3/2/2018 2:30,0.389,0.72,3.062,3.661,50.45,28
3/2/2018 3:00,0.413,0.81,2.999,2.96,18.45,27.95
3/2/2018 3:30,0.414,0.77,3.065,3.417,19.45,27.9
3/2/2018 4:00,0.398,0.71,3.115,3.375,313.45,27.8
3/2/2018 4:30,0.384,0.67,3.063,3.556,52.45,27.7
3/2/2018 5:00,0.378,0.65,3.167,3.606,30.45,27.7
3/2/2018 5:30,0.363,0.62,3.266,3.467,344.45,27.5
3/2/2018 6:00,0.35,0.57,3.275,3.244,358.45,26.9
3/2/2018 6:30,0.345,0.64,3.287,3.757,22.45,26.8
3/2/2018 7:00,0.332,0.6,3.223,3.774,352.45,26.75
3/2/2018 7:30,0.325,0.65,3.249,3.312,350.45,26.75
3/2/2018 8:00,0.308,0.59,3.233,3.196,344.45,27.1
3/2/2018 8:30,0.283,0.44,3.146,3.225,5.45,27.05
3/2/2018 9:00,0.253,0.42,3.176,3.881,32.45,27.3
3/2/2018 9:30,0.246,0.52,3.189,3.292,26.45,27.75
3/2/2018 10:00,0.239,0.43,3.279,3.163,22.45,28.1
3/2/2018 10:30,0.213,0.41,3.219,3.961,22.45,28.5
3/2/2018 11:00,0.212,0.38,3.319,3.957,23.45,29.1
3/2/2018 11:30,0.21,0.46,3.371,3.481,40.45,29.55
3/2/2018 12:00,0.192,0.33,3.45,3.423,18.45,30
3/2/2018 12:30,0.183,0.35,3.361,4.025,14.45,31.15
3/2/2018 13:00,0.187,0.33,3.475,3.61,22.45,32.6
3/2/2018 13:30,0.179,0.27,3.474,3.812,9.45,32.4
3/2/2018 14:00,0.191,0.32,3.154,3.748,9.45,33.45
3/2/2018 14:30,0.238,0.4,2.731,3.967,15.45,31.1
3/2/2018 15:00,0.218,0.41,2.8,3.534,5.45,30.05
3/2/2018 15:30,0.211,0.36,2.933,3.502,19.45,29.4
3/2/2018 16:00,0.196,0.32,2.948,3.621,5.45,29.45
3/2/2018 16:30,0.195,0.36,2.949,3.659,14.45,29.9
3/2/2018 17:00,0.208,0.36,2.92,2.683,14.45,30.35
3/2/2018 17:30,0.194,0.38,2.951,2.908,19.45,30.65
3/2/2018 18:00,0.201,0.36,2.94,2.821,30.45,30.3
3/2/2018 18:30,0.204,0.33,2.945,2.832,67.45,29.95
3/2/2018 19:00,0.197,0.39,2.914,2.839,54.45,29.65
3/2/2018 19:30,0.191,0.37,2.841,2.907,99.45,29.1
3/2/2018 20:00,0.18,0.31,2.805,2.788,85.45,28.8
3/2/2018 20:30,0.184,0.34,2.819,3.415,73.45,28.65
3/2/2018 21:00,0.178,0.34,2.684,1.674,29.45,28.55
3/2/2018 21:30,0.195,0.34,2.735,3.103,67.45,28.55
3/2/2018 22:00,0.213,0.35,2.591,2.341,35.45,28.5
3/2/2018 22:30,0.229,0.44,2.538,2.31,82.45,28.5
3/2/2018 23:00,0.235,0.43,2.561,2.519,82.45,28.45
3/2/2018 23:30,0.278,0.49,2.605,2.523,66.45,28.5
3/3/2018 0:00,0.274,0.52,2.632,2.84,61.45,28.45
3/3/2018 0:30,0.282,0.55,2.687,2.954,70.45,28.45
3/3/2018 1:00,0.305,0.51,2.792,2.846,77.45,28.5
3/3/2018 1:30,0.298,0.49,2.758,2.875,75.45,28.45
3/3/2018 2:00,0.295,0.63,2.774,3.089,71.45,28.4
3/3/2018 2:30,0.319,0.62,2.722,3.15,74.45,28.4
3/3/2018 3:00,0.323,0.59,2.716,3.099,64.45,28.4
3/3/2018 3:30,0.324,0.61,2.728,3.251,70.45,28.4
3/3/2018 4:00,0.327,0.56,2.658,3.099,73.45,28.35
3/3/2018 4:30,0.347,0.64,2.723,3.151,75.45,28.3
3/3/2018 5:00,0.359,0.64,2.669,3.15,75.45,28.25
3/3/2018 5:30,0.349,0.71,2.658,3.201,85.45,28.25
3/3/2018 6:00,0.367,0.65,2.796,3.285,82.45,28.25
3/3/2018 6:30,0.372,0.62,2.88,3.202,98.45,28.25
3/3/2018 7:00,0.395,0.63,2.894,3.537,88.45,28.25
3/3/2018 7:30,0.394,0.78,2.909,3.389,82.45,28.25
3/3/2018 8:00,0.395,0.68,2.939,3.685,78.45,28.1
3/3/2018 8:30,0.371,0.67,3.052,3.504,91.45,28.65
3/3/2018 9:00,0.334,0.57,2.984,3.406,94.45,28.75
3/3/2018 9:30,0.327,0.59,3.049,3.416,84.45,29.1
3/3/2018 10:00,0.308,0.57,3.082,3.749,77.45,29.35
3/3/2018 10:30,0.283,0.55,3.059,3.718,90.45,29.75
3/3/2018 11:00,0.257,0.48,3.057,3.446,87.45,30
3/3/2018 11:30,0.237,0.49,3.044,3.666,73.45,30.4
3/3/2018 12:00,0.226,0.39,3.116,3.681,70.45,30.85
3/3/2018 12:30,0.206,0.36,3.11,3.481,74.45,31.2
3/3/2018 13:00,0.18,0.33,3.099,3.659,60.45,31.1
3/3/2018 13:30,0.203,0.4,2.855,3.596,74.45,31.7
3/3/2018 14:00,0.253,0.47,2.446,2.207,61.45,31.25
3/3/2018 14:30,0.264,0.46,2.526,2.774,105.45,30.6
3/3/2018 15:00,0.271,0.51,2.582,2.584,91.45,30.4
3/3/2018 15:30,0.3,0.55,2.51,3.054,97.45,30.3
3/3/2018 16:00,0.302,0.51,2.569,2.826,84.45,30
3/3/2018 16:30,0.304,0.62,2.531,3.003,78.45,29.95
3/3/2018 17:00,0.315,0.55,2.622,2.753,84.45,29.85
3/3/2018 17:30,0.314,0.51,2.683,2.824,88.45,30.15
3/3/2018 18:00,0.325,0.66,2.772,2.791,91.45,29.8
3/3/2018 18:30,0.355,0.69,2.833,3.62,87.45,29.5
3/3/2018 19:00,0.36,0.58,2.857,3.529,82.45,29.25
3/3/2018 19:30,0.363,0.79,2.84,3.541,90.45,29.1
3/3/2018 20:00,0.365,0.72,2.87,3.644,97.45,29.05
3/3/2018 20:30,0.357,0.58,2.92,3.592,87.45,28.95
3/3/2018 21:00,0.356,0.64,2.988,3.875,90.45,28.9
3/3/2018 21:30,0.35,0.61,2.899,3.604,94.45,28.85
3/3/2018 22:00,0.337,0.54,2.856,3.368,88.45,28.85
3/3/2018 22:30,0.344,0.62,2.894,3.794,92.45,28.8
3/3/2018 23:00,0.312,0.68,2.794,3,91.45,28.8
3/3/2018 23:30,0.35,0.68,2.973,3.6,80.45,28.75
3/4/2018 0:00,0.334,0.67,2.955,3.722,78.45,29
3/4/2018 0:30,0.317,0.61,2.983,3.392,74.45,28.95
3/4/2018 1:00,0.333,0.64,2.932,3.615,75.45,29.05
